brand_name,model_name,wurfl_device_id,wurfl_fall_back,method,visits,opSelVisits,opSelVisitsOnly,lpVisits,submissions,subscribers,conv,realConv,marketing_name,device_os,device_os_version,release_date,mobile_browser
Samsung,SGH-i677,samsung_sgh_i677_ver1,generic_ms_phone_os7_5,WAP,56,0,0,56,22,0,0,0,Focus Flash,Windows Phone OS,7.5,2012_march,IEMobile
Samsung,GT-C3330,samsung_gt_c3332_ver1_subuac3330,samsung_gt_c3332_ver1,WAP,2,0,0,2,1,1,0.5,0.5,,,,2012_february,Access Netfront
Samsung,GT-C3330,samsung_gt_c3332_ver1_subuac3330,samsung_gt_c3332_ver1,CLICKTAG,2,0,0,2,0,0,0,0,,,,2012_february,Access Netfront
Samsung,GT-E2220,samsung_gt_e2220_ver1,generic_netfront_ver4_1,CLICKTAG,1,0,0,1,0,0,0,0,Chat 222,,,2002_july,Access Netfront
Samsung,GT-S5270K,samsung_gt_s5270k_ver1,generic_netfront_ver4_1,CLICKTAG,10,0,0,10,0,0,0,0,Chat,,,2002_july,Access Netfront
Samsung,GT-S5610K,samsung_gt_s5610_ver1_subuak,samsung_gt_s5610_ver1,CLICKTAG,3,0,0,3,0,0,0,0,Primo,,,2011_november,Access Netfront
Samsung,GT-S5610K,samsung_gt_s5610_ver1_subuak,samsung_gt_s5610_ver1,WAP,3,0,0,3,1,1,0.333333333333333,0.333333333333333,Primo,,,2011_november,Access Netfront
Samsung,SGH-A927,samsung_sgh_a927_ver1,generic_opera_mini_version4,CLICKTAG,2,0,0,2,0,0,0,0,Flight II,,,2006_january,Opera Mini
Samsung,SGH-I747,samsung_gt_i9300_ver1_suban42att,samsung_gt_i9300_ver1,WAP,1,0,0,1,0,0,0,0,Galaxy SIII,Android,4.2,2012_may,Android Webkit
Samsung,SPH-L720,samsung_gt_i9500_ver1_subuasprint,samsung_gt_i9500_ver1,GooglePlay,2,0,0,2,0,0,0,0,Galaxy S4,Android,4.2,2013_march,Android Webkit
HTC,A6380,htc_a6380_ver1_subualoc,htc_a6380_ver1,GooglePlay,1,0,0,1,0,0,0,0,Gratia,Android,2.2,2009_october,Android Webkit
SonyEricsson,LT18i,sonyericsson_lt18i_ver1_suban40,sonyericsson_lt18i_ver1,WAP,97,0,0,97,4,3,0.030927835051546,0.030927835051546,Xperia Arc,Android,4,2011_september,Android Webkit
SonyEricsson,LT18i,sonyericsson_lt18i_ver1_suban40,sonyericsson_lt18i_ver1,GooglePlay,431,0,0,431,1,1,0.002320185614849,0.002320185614849,Xperia Arc,Android,4,2011_september,Android Webkit
SonyEricsson,LT18i,sonyericsson_lt18i_ver1_suban40,sonyericsson_lt18i_ver1,CLICKTAG,34,0,0,34,0,0,0,0,Xperia Arc,Android,4,2011_september,Android Webkit
SonyEricsson,LT18i,sonyericsson_lt18i_ver1_subua40nose,sonyericsson_lt18i_ver1,CLICKTAG,4,0,0,4,0,0,0,0,Xperia Arc,Android,4,2011_september,Android Webkit
SonyEricsson,LT18i,sonyericsson_lt18i_ver1_subua40nose,sonyericsson_lt18i_ver1,WAP,52,0,0,52,1,0,0,0,Xperia Arc,Android,4,2011_september,Android Webkit
SonyEricsson,LT18i,sonyericsson_lt18i_ver1_subua40nose,sonyericsson_lt18i_ver1,GooglePlay,319,0,0,319,0,0,0,0,Xperia Arc,Android,4,2011_september,Android Webkit
HTC,X315e,htc_x005F_x315e_ver1_suban40,htc_x005F_x315e_ver1,WAP,80,0,0,80,1,0,0,0,Sensation XL with Beats Audio,Android,4,2010_november,Android Webkit
HTC,X315e,htc_x005F_x315e_ver1_suban40,htc_x005F_x315e_ver1,GooglePlay,423,0,0,423,0,0,0,0,Sensation XL with Beats Audio,Android,4,2010_november,Android Webkit
HTC,X315e,htc_x005F_x315e_ver1_suban40,htc_x005F_x315e_ver1,CLICKTAG,3,0,0,3,0,0,0,0,Sensation XL with Beats Audio,Android,4,2010_november,Android Webkit
HTC,X315e,htc_x005F_x315e_ver1_suban40,htc_x005F_x315e_ver1,NULL,7,0,0,7,0,0,0,0,Sensation XL with Beats Audio,Android,4,2010_november,Android Webkit
Asus,SL101,asus_eee_pad_sl101_ver1_suban40,asus_eee_pad_sl101_ver1,GooglePlay,3,0,0,3,0,0,0,0,Eee Pad SL101 Slider,Android,4,2011_february,Android Webkit
Samsung,YP-GS1,samsung_yp_gs1_ver1,generic_android_ver2_3,GooglePlay,126,0,0,126,0,0,0,0,Galaxy Player 3.6,Android,2.3,2010_november,Android Webkit
Samsung,YP-GS1,samsung_yp_gs1_ver1,generic_android_ver2_3,CLICKTAG,2,0,0,2,0,0,0,0,Galaxy Player 3.6,Android,2.3,2010_november,Android Webkit
Nokia,Lumia 900,nokia_lumia_900_ver1,generic_ms_phone_os7_5,NULL,5,0,0,5,0,0,0,0,,Windows Phone OS,7.5,2012_january,IEMobile
Nokia,Lumia 900,nokia_lumia_900_ver1,generic_ms_phone_os7_5,CLICKTAG,461,0,0,461,0,0,0,0,,Windows Phone OS,7.5,2012_january,IEMobile
Nokia,Lumia 900,nokia_lumia_900_ver1,generic_ms_phone_os7_5,WAP,93,0,0,93,7,5,0.053763440860215,0.053763440860215,,Windows Phone OS,7.5,2012_january,IEMobile
HTC,Spark,htc_spark_ver1_subuatrophy75,htc_spark_ver1,CLICKTAG,7,0,0,7,0,0,0,0,7 Trophy,Windows Phone OS,7.5,2010_july,IEMobile
HTC,SensationXE Beats Z715e,htc_sensationxe_z715e_ver1_subuanoz715e,htc_sensationxe_z715e_ver1,GooglePlay,1,0,0,1,0,0,0,0,Sensation,Android,4,2011_october,Android Webkit
SonyEricsson,LT26i,sonyericsson_lt26i_ver1_suban40,sonyericsson_lt26i_ver1,NULL,5,0,0,5,0,0,0,0,Xperia Arc HD,Android,4,2011_december,Android Webkit
SonyEricsson,LT26i,sonyericsson_lt26i_ver1_suban40,sonyericsson_lt26i_ver1,SMS_WAP,10,0,0,10,0,0,0,0,Xperia Arc HD,Android,4,2011_december,Android Webkit
SonyEricsson,LT26i,sonyericsson_lt26i_ver1_suban40,sonyericsson_lt26i_ver1,WAP,13015,0,0,13015,8,6,0.000461006530926,0.000461006530926,Xperia Arc HD,Android,4,2011_december,Android Webkit
SonyEricsson,LT26i,sonyericsson_lt26i_ver1_suban40,sonyericsson_lt26i_ver1,GooglePlay,1153,0,0,1153,1,1,0.000867302688638,0.000867302688638,Xperia Arc HD,Android,4,2011_december,Android Webkit
SonyEricsson,LT26i,sonyericsson_lt26i_ver1_suban40,sonyericsson_lt26i_ver1,CLICKTAG,237,0,0,237,0,0,0,0,Xperia Arc HD,Android,4,2011_december,Android Webkit
Archos,101 G9,archos_101g9_ver1_suban40,archos_101g9_ver1,CLICKTAG,1,0,0,1,0,0,0,0,,Android,4,2011_february,Android Webkit
Archos,101 G9,archos_101g9_ver1_suban40,archos_101g9_ver1,GooglePlay,18,0,0,18,0,0,0,0,,Android,4,2011_february,Android Webkit
Archos,80 G9,archos_80g9_ver1_suban40,archos_80g9_ver1,WAP,2,0,0,2,0,0,0,0,,Android,4,2011_february,Android Webkit
Archos,80 G9,archos_80g9_ver1_suban40,archos_80g9_ver1,CLICKTAG,1,0,0,1,0,0,0,0,,Android,4,2011_february,Android Webkit
Archos,80 G9,archos_80g9_ver1_suban40,archos_80g9_ver1,GooglePlay,8,0,0,8,0,0,0,0,,Android,4,2011_february,Android Webkit
Samsung,GT-I9220,samsung_gt_i9220_ver1_suban40,samsung_gt_i9220_ver1,GooglePlay,6,0,0,6,0,0,0,0,Galaxy Note,Android,4,2011_december,Android Webkit
HTC,SensationXE Beats Z715e,htc_sensationxe_z715e_ver1_subua40uscore,htc_sensationxe_z715e_ver1,CLICKTAG,36,0,0,36,0,0,0,0,Sensation,Android,4,2011_october,Android Webkit
HTC,SensationXE Beats Z715e,htc_sensationxe_z715e_ver1_subua40uscore,htc_sensationxe_z715e_ver1,NULL,10,0,0,10,0,0,0,0,Sensation,Android,4,2011_october,Android Webkit
HTC,SensationXE Beats Z715e,htc_sensationxe_z715e_ver1_subua40uscore,htc_sensationxe_z715e_ver1,WAP,48,0,0,48,1,0,0,0,Sensation,Android,4,2011_october,Android Webkit
HTC,SensationXE Beats Z715e,htc_sensationxe_z715e_ver1_subua40uscore,htc_sensationxe_z715e_ver1,GooglePlay,207,0,0,207,0,0,0,0,Sensation,Android,4,2011_october,Android Webkit
HTC,Amaze 4G,htc_amaze_4g_ver1_subuanouscore,htc_amaze_4g_ver1,GooglePlay,83,0,0,83,0,0,0,0,,Android,2.3,2010_november,Android Webkit
HTC,Amaze 4G,htc_amaze_4g_ver1_subuanouscore,htc_amaze_4g_ver1,WAP,9,0,0,9,0,0,0,0,,Android,2.3,2010_november,Android Webkit
HTC,Amaze 4G,htc_amaze_4g_ver1_subuanouscore,htc_amaze_4g_ver1,NULL,1,0,0,1,0,0,0,0,,Android,2.3,2010_november,Android Webkit
HTC,Amaze 4G,htc_amaze_4g_ver1_subuanouscore,htc_amaze_4g_ver1,CLICKTAG,20,0,0,20,0,0,0,0,,Android,2.3,2010_november,Android Webkit
Samsung,GT-N8000,samsung_gt_n8000_ver1,generic_android_ver4,CLICKTAG,254,0,0,254,0,0,0,0,Galaxy Note 10.1,Android,4,2012_april,Android Webkit
Samsung,GT-N8000,samsung_gt_n8000_ver1,generic_android_ver4,GooglePlay,1776,0,0,1776,0,0,0,0,Galaxy Note 10.1,Android,4,2012_april,Android Webkit
Samsung,GT-N8000,samsung_gt_n8000_ver1,generic_android_ver4,WAP,583,0,0,583,21,13,0.02229845626072,0.02229845626072,Galaxy Note 10.1,Android,4,2012_april,Android Webkit
Samsung,GP-P6810,samsung_gt_p6810_ver1,generic_android_ver3_2,GooglePlay,1,0,0,1,0,0,0,0,Galaxy Tab 7.7,Android,3.2,2011_february,Android Webkit
ZTE,Skate,zte_skate_ver1_subuamontecarlo,zte_skate_ver1,CLICKTAG,1,0,0,1,0,0,0,0,Monte Carlo,Android,2.3,2012_january,Android Webkit
Huawei,U8860,huawei_u8860_ver1,generic_android_ver2_3,WAP,38,0,0,38,7,3,0.078947368421053,0.078947368421053,Honor,Android,2.3,2012_april,Android Webkit
Huawei,U8860,huawei_u8860_ver1,generic_android_ver2_3,GooglePlay,66,0,0,66,0,0,0,0,Honor,Android,2.3,2012_april,Android Webkit
Huawei,U8860,huawei_u8860_ver1,generic_android_ver2_3,CLICKTAG,8,0,0,8,0,0,0,0,Honor,Android,2.3,2012_april,Android Webkit
SonyEricsson,ST18i,sonyericsson_st18i_ver1_suban40,sonyericsson_st18i_ver1,GooglePlay,1,0,0,1,0,0,0,0,Urushi,Android,4,2011_july,Android Webkit
SonyEricsson,LT18i,sonyericsson_lt18i_ver1_subua40iv,sonyericsson_lt18i_ver1,GooglePlay,2,0,0,2,0,0,0,0,Xperia Arc,Android,4,2011_september,Android Webkit
RIM,BlackBerry 9360,blackberry9360_ver1_subuavendor,blackberry9360_ver1,WAP,1,0,0,1,0,0,0,0,Curve,RIM OS,7,2011_october,BlackBerry
RIM,BlackBerry 9790,blackberry9790_ver1_subuavendorid,blackberry9790_ver1,CLICKTAG,10,0,0,10,0,0,0,0,BlackBerry Bold 9790,RIM OS,7,2012_february,BlackBerry
RIM,BlackBerry Torch 9860,blackberry9860_ver1_subveros7_subuavendorid,blackberry9860_ver1_subveros7,CLICKTAG,1,0,0,1,0,0,0,0,Monza,RIM OS,7,2011_april,Safari
LG,P690f,lg_p690f_ver1,generic_android_ver2_3,GooglePlay,5,0,0,5,0,0,0,0,Optimus Spirit,Android,2.3,2012_april,Android Webkit
RIM,BlackBerry 9981,blackberry9981_ver1,blackberry_generic_ver7,SMS_WAP,2,0,0,2,0,0,0,0,Porsche Design P’9981,RIM OS,7,2012_april,BlackBerry
RIM,BlackBerry 9981,blackberry9981_ver1,blackberry_generic_ver7,CLICKTAG,99,0,0,99,0,0,0,0,Porsche Design P’9981,RIM OS,7,2012_april,BlackBerry
RIM,BlackBerry 9981,blackberry9981_ver1,blackberry_generic_ver7,WAP,38,0,0,38,3,1,0.026315789473684,0.026315789473684,Porsche Design P’9981,RIM OS,7,2012_april,BlackBerry
Acer,A501,acer_iconia_tab_a501_ver1_suban40,acer_iconia_tab_a501_ver1,CLICKTAG,1,0,0,1,0,0,0,0,Picasso,Android,4,2012_april,Android Webkit
Acer,A501,acer_iconia_tab_a501_ver1_suban40,acer_iconia_tab_a501_ver1,GooglePlay,10,0,0,10,0,0,0,0,Picasso,Android,4,2012_april,Android Webkit
LG,P990hN,lg_p990_ver1_subuahn,lg_p990_ver1,GooglePlay,2,0,0,2,0,0,0,0,Optimus 2X,Android,2.2,2011_january,Android Webkit
Huawei,U8350,huawei_u8350_ver1,generic_android_ver2_2,GooglePlay,2,0,0,2,0,0,0,0,Boulder,Android,2.2,2012_april,Android Webkit
LG,P505R,lg_p505_ver1_subuar,lg_p505_ver1,GooglePlay,15,0,0,15,0,0,0,0,Phoenix,Android,2.2,2012_march,Android Webkit
Acer,Acer E210,acer_e210_ver1_subuaspace,acer_e210_ver1,GooglePlay,19,0,0,19,0,0,0,0,beTouch E210,Android,2.2,2011_january,Android Webkit
Acer,Acer E210,acer_e210_ver1_subuaspace,acer_e210_ver1,WAP,1,0,0,1,0,0,0,0,beTouch E210,Android,2.2,2011_january,Android Webkit
Samsung,GT-I5800D,samsung_gt_i5800_ver1_subuad,samsung_gt_i5800_ver1,GooglePlay,3,0,0,3,0,0,0,0,Galaxy 3 Apollo,Android,2.2,2010_september,Android Webkit
Arnova,7C G2,arnova_7cg2_ver1,generic_android_ver2_3,WAP,2,0,0,2,0,0,0,0,,Android,2.3,2010_november,Android Webkit
HTC,A810e,htc_chacha_ver1_subuachax3,htc_chacha_ver1,NULL,7,0,0,7,0,0,0,0,ChaChaCha,Android,2.3,2011_june,Android Webkit
HTC,A810e,htc_chacha_ver1_subuachax3,htc_chacha_ver1,GooglePlay,363,0,0,363,0,0,0,0,ChaChaCha,Android,2.3,2011_june,Android Webkit
HTC,A810e,htc_chacha_ver1_subuachax3,htc_chacha_ver1,WAP,30,0,0,30,1,1,0.033333333333333,0.033333333333333,ChaChaCha,Android,2.3,2011_june,Android Webkit
HTC,A810e,htc_chacha_ver1_subuachax3,htc_chacha_ver1,CLICKTAG,4,0,0,4,0,0,0,0,ChaChaCha,Android,2.3,2011_june,Android Webkit
HTC,A810e,htc_chacha_ver1_subuaorange,htc_chacha_ver1,GooglePlay,1,0,0,1,0,0,0,0,ChaCha,Android,2.3,2011_june,Android Webkit
HTC,A810e,htc_chacha_ver1_subuaorange,htc_chacha_ver1,WAP,3,0,0,3,0,0,0,0,ChaCha,Android,2.3,2011_june,Android Webkit
Samsung,GT-S5222,samsung_gt_s5222_ver1,generic_netfront_ver4_1,WAP,45,0,0,45,8,4,0.088888888888889,0.088888888888889,Star III Duos,,,2012_april,Access Netfront
Samsung,GT-S5222,samsung_gt_s5222_ver1,generic_netfront_ver4_1,CLICKTAG,258,0,0,258,12,12,0.046511627906977,0.046511627906977,Star III Duos,,,2012_april,Access Netfront
Acer,Acer M310,acer_m310_ver1,generic_ms_phone_os7_5,WAP,5,0,0,5,1,0,0,0,Allegro,Windows Phone OS,7.5,2012_april,IEMobile
Acer,Acer M310,acer_m310_ver1,generic_ms_phone_os7_5,NULL,1,0,0,1,0,0,0,0,Allegro,Windows Phone OS,7.5,2012_april,IEMobile
Acer,Acer M310,acer_m310_ver1,generic_ms_phone_os7_5,CLICKTAG,50,0,0,50,0,0,0,0,Allegro,Windows Phone OS,7.5,2012_april,IEMobile
SonyEricsson,MT15a,sonyericsson_mt15i_ver1_subuaa,sonyericsson_mt15i_ver1,GooglePlay,20,0,0,20,0,0,0,0,Xperia Neo,Android,2.3,2011_february,Android Webkit
SonyEricsson,MT15a,sonyericsson_mt15i_ver1_subuaa,sonyericsson_mt15i_ver1,CLICKTAG,2,0,0,2,0,0,0,0,Xperia Neo,Android,2.3,2011_february,Android Webkit
SonyEricsson,MT15a,sonyericsson_mt15i_ver1_subuaa,sonyericsson_mt15i_ver1,WAP,7,0,0,7,2,1,0.142857142857143,0.142857142857143,Xperia Neo,Android,2.3,2011_february,Android Webkit
SonyEricsson,X10i,sonyericsson_x10i_ver1_subuaio,sonyericsson_x10i_ver1,GooglePlay,1,0,0,1,0,0,0,0,Xperia X10,Android,2.3,2009_november,Android Webkit
LG,C660,lg_c660_ver1,generic_android_ver2_3,WAP,3,0,0,3,1,0,0,0,Optimus Pro,Android,2.3,2012_april,Android Webkit
LG,C660,lg_c660_ver1,generic_android_ver2_3,GooglePlay,8,0,0,8,0,0,0,0,Optimus Pro,Android,2.3,2012_april,Android Webkit
LG,P690f,lg_p690f_ver1_subuap690,lg_p690f_ver1,GooglePlay,47,0,0,47,0,0,0,0,Optimus Spirit,Android,2.3,2012_april,Android Webkit
LG,P690f,lg_p690f_ver1_subuap690,lg_p690f_ver1,CLICKTAG,7,0,0,7,0,0,0,0,Optimus Spirit,Android,2.3,2012_april,Android Webkit
SonyEricsson,ST15i,sonyericsson_st15i_ver1_subuanose,sonyericsson_st15i_ver1,Unknown,2,0,0,2,0,0,0,0,Xperia Mini,Android,2.3,2011_august,Android Webkit
SonyEricsson,ST15i,sonyericsson_st15i_ver1_subuanose,sonyericsson_st15i_ver1,CLICKTAG,4,0,0,4,0,0,0,0,Xperia Mini,Android,2.3,2011_august,Android Webkit
SonyEricsson,ST15i,sonyericsson_st15i_ver1_subuanose,sonyericsson_st15i_ver1,WAP,18,0,0,18,2,0,0,0,Xperia Mini,Android,2.3,2011_august,Android Webkit
SonyEricsson,ST15i,sonyericsson_st15i_ver1_subuanose,sonyericsson_st15i_ver1,NULL,9,9,9,0,0,0,0,0,Xperia Mini,Android,2.3,2011_august,Android Webkit
SonyEricsson,ST15i,sonyericsson_st15i_ver1_subuanose,sonyericsson_st15i_ver1,GooglePlay,281,1,0,281,0,0,0,0,Xperia Mini,Android,2.3,2011_august,Android Webkit
Samsung,GT-S5660V,samsung_gt_s5660_ver1_suban23v,samsung_gt_s5660_ver1,GooglePlay,3,0,0,3,0,0,0,0,Galaxy Gio,Android,2.3,2009_october,Android Webkit
HTC,X515,htc_evo_3d_ver1_subuauscore,htc_evo_3d_ver1,GooglePlay,4,0,0,4,0,0,0,0,EVO 3D,Android,2.3,2011_june,Android Webkit
HTC,Z710,htc_sensation_ver1_subuauscore,htc_sensation_ver1,GooglePlay,1,0,0,1,0,0,0,0,Sensation,Android,2.3,2011_june,Android Webkit
SonyEricsson,LT18a,sonyericsson_lt18i_ver1_subuaa,sonyericsson_lt18i_ver1,WAP,1,0,0,1,0,0,0,0,Xperia Arc,Android,2.3,2011_september,Android Webkit
SonyEricsson,LT18a,sonyericsson_lt18i_ver1_subuaa,sonyericsson_lt18i_ver1,GooglePlay,25,0,0,25,0,0,0,0,Xperia Arc,Android,2.3,2011_september,Android Webkit
HTC,Amaze 4G,htc_amaze_4g_ver1_subuaruby,htc_amaze_4g_ver1,WAP,1,0,0,1,0,0,0,0,,Android,2.3,2010_november,Android Webkit
HTC,Amaze 4G,htc_amaze_4g_ver1_subuaruby,htc_amaze_4g_ver1,GooglePlay,7,0,0,7,0,0,0,0,,Android,2.3,2010_november,Android Webkit
SonyEricsson,MK16,sonyericsson_mk16i_ver1_subuaa,sonyericsson_mk16i_ver1,GooglePlay,3,0,0,3,0,0,0,0,Xperia Pro,Android,2.3,2010_november,Android Webkit
LG,MS840,lg_ms840_ver1,generic_android_ver2_3,CLICKTAG,1,0,0,1,0,0,0,0,Connect 4G,Android,2.3,2012_april,Android Webkit
Barnes and Noble,BNTV250A,barnesandnoble_nook_tablet_ver1_subuanook250a,barnesandnoble_nook_tablet_ver1,GooglePlay,1,0,0,1,0,0,0,0,NOOK Tablet,Android,2.3,2011_november,Android Webkit
SonyEricsson,SK17a,sonyericsson_sk17a_ver1_subuanose,sonyericsson_sk17a_ver1,GooglePlay,3,0,0,3,0,0,0,0,Xperia Mini Pro,Android,2.3,2011_july,Android Webkit
RIM,PlayBook,rim_playbook_android_ver1,generic_android_ver2_3,WAP,19,0,0,19,3,2,0.105263157894737,0.105263157894737,,Android,2.3,2010_november,Android Webkit
RIM,PlayBook,rim_playbook_android_ver1,generic_android_ver2_3,GooglePlay,65,0,0,65,0,0,0,0,,Android,2.3,2010_november,Android Webkit
RIM,PlayBook,rim_playbook_android_ver1,generic_android_ver2_3,CLICKTAG,7,0,0,7,0,0,0,0,,Android,2.3,2010_november,Android Webkit
Nokia,808 PureView,nokia_808_ver1,nokia_generic_symbian_belle,CLICKTAG,154,0,0,154,1,1,0.006493506493506,0.006493506493506,,Symbian OS,Belle,2012_february,Nokia BrowserNG
Nokia,808 PureView,nokia_808_ver1,nokia_generic_symbian_belle,WAP,90,0,0,90,8,5,0.055555555555556,0.055555555555556,,Symbian OS,Belle,2012_february,Nokia BrowserNG
Nokia,808 PureView,nokia_808_ver1,nokia_generic_symbian_belle,NULL,2,0,0,2,0,0,0,0,,Symbian OS,Belle,2012_february,Nokia BrowserNG
Samsung,SGH-I777,samsung_sgh_i777_ver1_subuanosam,samsung_sgh_i777_ver1,GooglePlay,1,0,0,1,0,0,0,0,Galaxy S II,Android,2.3,2011_august,Android Webkit
SonyEricsson,MT11a,sonyericsson_mt11i_ver1_subuaanose,sonyericsson_mt11i_ver1,GooglePlay,16,0,0,16,0,0,0,0,Xperia Neo V,Android,2.3,2011_october,Android Webkit
SonyEricsson,MT11a,sonyericsson_mt11i_ver1_subuaanose,sonyericsson_mt11i_ver1,WAP,1,0,0,1,0,0,0,0,Xperia Neo V,Android,2.3,2011_october,Android Webkit
Samsung,GT-S5360,samsung_gt_s5360_ver1_suban40rom,samsung_gt_s5360_ver1,GooglePlay,5,0,0,5,0,0,0,0,Galaxy Y,Android,4,2011_october,Android Webkit
HTC,SensationXE Beats Z715e,htc_sensationxe_z715e_ver1_subuanohtc,htc_sensationxe_z715e_ver1,WAP,68,0,0,68,2,1,0.014705882352941,0.014705882352941,Sensation,Android,4,2011_october,Android Webkit
HTC,SensationXE Beats Z715e,htc_sensationxe_z715e_ver1_subuanohtc,htc_sensationxe_z715e_ver1,CLICKTAG,22,0,0,22,0,0,0,0,Sensation,Android,4,2011_october,Android Webkit
HTC,SensationXE Beats Z715e,htc_sensationxe_z715e_ver1_subuanohtc,htc_sensationxe_z715e_ver1,GooglePlay,140,0,0,140,0,0,0,0,Sensation,Android,4,2011_october,Android Webkit
HTC,HD2,htc_hd2_android_ver1_subua40htc,htc_hd2_android_ver1,NULL,4,0,0,4,0,0,0,0,,Android,4,2009_october,Android Webkit
Samsung,GT-P7500,samsung_galaxy_tab_p4_ver1_suban40rom,samsung_galaxy_tab_p4_ver1,GooglePlay,294,0,0,294,0,0,0,0,Galaxy Tab 10.1,Android,4,2011_june,Android Webkit
Samsung,GT-P7500,samsung_galaxy_tab_p4_ver1_suban40rom,samsung_galaxy_tab_p4_ver1,WAP,20,0,0,20,0,0,0,0,Galaxy Tab 10.1,Android,4,2011_june,Android Webkit
Samsung,GT-P7500,samsung_galaxy_tab_p4_ver1_suban40rom,samsung_galaxy_tab_p4_ver1,CLICKTAG,80,0,0,80,0,0,0,0,Galaxy Tab 10.1,Android,4,2011_june,Android Webkit
Samsung,GT-N7000,samsung_gt_n7000_ver1_suban40,samsung_gt_n7000_ver1,GooglePlay,2060,0,0,2060,7,7,0.003398058252427,0.003398058252427,Galaxy Note,Android,4,2011_december,Android Webkit
Samsung,GT-N7000,samsung_gt_n7000_ver1_suban40,samsung_gt_n7000_ver1,WAP,2211,0,0,2211,86,49,0.022161917684306,0.022161917684306,Galaxy Note,Android,4,2011_december,Android Webkit
Samsung,GT-N7000,samsung_gt_n7000_ver1_suban40,samsung_gt_n7000_ver1,CLICKTAG,200,0,0,200,0,0,0,0,Galaxy Note,Android,4,2011_december,Android Webkit
Samsung,GT-N7000,samsung_gt_n7000_ver1_suban40,samsung_gt_n7000_ver1,Unknown,1,0,0,1,0,0,0,0,Galaxy Note,Android,4,2011_december,Android Webkit
Samsung,GT-P3100,samsung_gt_p3100_ver1,generic_android_ver4,WAP,1941,0,0,1941,82,46,0.023699124162803,0.023699124162803,Galaxy Tab 2 7.0,Android,4,2012_april,Android Webkit
Samsung,GT-P3100,samsung_gt_p3100_ver1,generic_android_ver4,Unknown,2,0,0,2,0,0,0,0,Galaxy Tab 2 7.0,Android,4,2012_april,Android Webkit
Samsung,GT-P3100,samsung_gt_p3100_ver1,generic_android_ver4,GooglePlay,4639,0,0,4639,8,8,0.001724509592585,0.001724509592585,Galaxy Tab 2 7.0,Android,4,2012_april,Android Webkit
Samsung,GT-P3100,samsung_gt_p3100_ver1,generic_android_ver4,CLICKTAG,431,0,0,431,2,2,0.004640371229698,0.004640371229698,Galaxy Tab 2 7.0,Android,4,2012_april,Android Webkit
Samsung,GT-P5100,samsung_gt_p5100_ver1,generic_android_ver4,CLICKTAG,387,0,0,387,1,1,0.002583979328165,0.002583979328165,Galaxy Tab 2 10.1,Android,4,2012_april,Android Webkit
Samsung,GT-P5100,samsung_gt_p5100_ver1,generic_android_ver4,GooglePlay,4396,0,0,4396,5,5,0.001137397634213,0.001137397634213,Galaxy Tab 2 10.1,Android,4,2012_april,Android Webkit
Samsung,GT-P5100,samsung_gt_p5100_ver1,generic_android_ver4,WAP,939,0,0,939,47,33,0.035143769968051,0.035143769968051,Galaxy Tab 2 10.1,Android,4,2012_april,Android Webkit
Samsung,GT-P5100,samsung_gt_p5100_ver1,generic_android_ver4,NULL,2,0,0,2,0,0,0,0,Galaxy Tab 2 10.1,Android,4,2012_april,Android Webkit
Samsung,GT-P6200,samsung_gt_p6200_ver1_suban40rom,samsung_gt_p6200_ver1,GooglePlay,102,0,0,102,1,1,0.009803921568627,0.009803921568627,GALAXY Tab 7.0 Plus,Android,4,2012_february,Android Webkit
Samsung,GT-P6200,samsung_gt_p6200_ver1_suban40rom,samsung_gt_p6200_ver1,WAP,59,0,0,59,2,1,0.016949152542373,0.016949152542373,GALAXY Tab 7.0 Plus,Android,4,2012_february,Android Webkit
Samsung,GT-P6200,samsung_gt_p6200_ver1_suban40rom,samsung_gt_p6200_ver1,CLICKTAG,17,0,0,17,0,0,0,0,GALAXY Tab 7.0 Plus,Android,4,2012_february,Android Webkit
HTC,PJ401,htc_one_s_ver1_subuanouscore,htc_one_s_ver1,WAP,20,0,0,20,0,0,0,0,One S,Android,4,2012_march,Android Webkit
HTC,PJ401,htc_one_s_ver1_subuanouscore,htc_one_s_ver1,GooglePlay,35,0,0,35,0,0,0,0,One S,Android,4,2012_march,Android Webkit
HTC,PJ401,htc_one_s_ver1_subuanouscore,htc_one_s_ver1,NULL,1,0,0,1,0,0,0,0,One S,Android,4,2012_march,Android Webkit
HTC,PJ83100,htc_one_x_ver1_subuanouscore,htc_one_x_ver1,CLICKTAG,2,0,0,2,0,0,0,0,One X,Android,4,2011_october,Android Webkit
HTC,PJ83100,htc_one_x_ver1_subuanouscore,htc_one_x_ver1,WAP,16,0,0,16,1,1,0.0625,0.0625,One X,Android,4,2011_october,Android Webkit
HTC,PJ83100,htc_one_x_ver1_subuanouscore,htc_one_x_ver1,GooglePlay,100,0,0,100,0,0,0,0,One X,Android,4,2011_october,Android Webkit
HTC,PJ83100,htc_one_x_ver1_subuaorange,htc_one_x_ver1,GooglePlay,1,0,0,1,0,0,0,0,One X,Android,4,2011_october,Android Webkit
Samsung,GT-I9300,samsung_gt_i9300_ver1,generic_android_ver4,NULL,5,2,2,3,0,0,0,0,Galaxy SIII,Android,4,2012_may,Android Webkit
