brand_name,model_name,wurfl_device_id,wurfl_fall_back,visits,opSelVisits,opSelVisitsOnly,lpVisits,submissions,subscribers,conv,realConv,marketing_name,device_os,device_os_version,release_date,mobile_browser
Nokia,E66,nokia_e66_ver1_subvoda,nokia_e66_ver1_sub1000776,71,62,24,47,4,4,0.056338028169014,0.085106382978723,,Symbian OS,9.2,2008_june,Safari
SonyEricsson,T700,sonyericsson_t700_ver1,sonyericsson_t650i_ver1,22,1,0,22,0,0,0,0,,,,2008_august,Access Netfront
Samsung,SGH-U900,samsung_u900_ver1_subbvhd3,samsung_u900_ver1,1,1,1,0,0,0,0,0,,,,2002_july,Access Netfront
Nokia,2680,nokia_2680s_ver1,nokia_generic_series40_dp50,13,2,1,12,1,1,0.076923076923077,0.083333333333333,Slide,,,2008_april,Nokia
Nokia,7070,nokia_7070_ver1,nokia_generic_series40_dp50,7,0,0,7,0,0,0,0,Prism,,,2008_april,Nokia
SonyEricsson,K800i,sonyericsson_k800i_ver1_subua,sonyericsson_k800i_ver1,5,1,1,4,0,0,0,0,,,,2005_july,Access Netfront
Nokia,N95,nokia_n95_ver1_sub100018,nokia_n95_ver1_sub100010,5,5,5,0,0,0,0,0,,Symbian OS,9.2,2006_september,Safari
Nokia,E51,nokia_e51_ver1_sub21513420,nokia_e51_ver1,376,256,154,222,10,10,0.026595744680851,0.045045045045045,,Symbian OS,9.2,2007_september,Nokia
Samsung,SGH-M140L,samsung_sgh_m140l_ver1,opwv_v62_generic,1,1,1,0,0,0,0,0,,,,2003_january,Openwave Mobile Browser
SonyEricsson,X1i,sonyericsson_x1i_ver1_subua2,sonyericsson_x1i_ver1,6,6,4,2,0,0,0,0,Xperia,Windows Mobile OS,6.1,2008_march,Microsoft Mobile Explorer
RIM,BlackBerry 8330,blackberry8330_ver1_105,blackberry8330_ver1,7,7,7,0,0,0,0,0,Curve,RIM OS,4.3,2008_july,BlackBerry
Nokia,N79,nokia_n79_ver_sub1,nokia_n79_ver1,23,19,8,15,0,0,0,0,,Symbian OS,,2008_august,Safari
Nokia,N85,nokia_n85_ver1,nokia_generic_series60_dp30_webkit,49,46,33,16,0,0,0,0,,Symbian OS,9.3,2008_august,Safari
Nokia,E66,nokia_e66_ver1_sub2,nokia_e66_ver1,1,1,1,0,0,0,0,0,,Symbian OS,9.2,2008_june,Safari
Nokia,3555b,nokia_3555b_ver1,nokia_generic_series40_dp50,5,0,0,5,0,0,0,0,,,,2008_january,Nokia
LG,KP500,lg_kp500_ver1,lg_generic_obigo_q7,90,12,6,84,3,3,0.033333333333333,0.035714285714286,,,,2008_january,Teleca-Obigo
i-mobile,TV 626,imobile_626_ver1,generic_i_mobile,1,1,1,0,0,0,0,0,,,,2008_july,Teleca-Obigo
Nokia,N82,nokia_n82_ver1_china,nokia_n82_ver1,3,3,3,0,0,0,0,0,,Symbian OS,9.2,2007_november,Safari
Nokia,N78,nokia_n78_ver1_sub5_c10136,nokia_n78_ver1_sub512046,17,2,2,15,1,1,0.058823529411765,0.066666666666667,,Symbian OS,9.3,2008_february,Safari
Nokia,6120 classic,nokia_6120c_ver1_subua,nokia_6120c_ver1,6,0,0,6,0,0,0,0,,Symbian OS,9.2,2007_april,Nokia
Nokia,N78-2,nokia_n78_ver1_subcina,nokia_n78_ver1,1,1,1,0,0,0,0,0,,Symbian OS,9.3,2008_february,Safari
LG,KE990,lg_ke990_ver1,lg_ku990_ver1,1,0,0,1,0,0,0,0,Viewty,,,2008_january,Teleca-Obigo
Nokia,N96-3,nokia_n96_ver1_sub963,nokia_n96_ver1,1,1,1,0,0,0,0,0,,Symbian OS,9.3,2008_august,Safari
Nokia,1680 classic,nokia_1680c_ver1_subcmcc,nokia_1680c_ver1,1,1,1,0,0,0,0,0,,,,2008_april,Nokia
Nokia,N95,nokia_n95_ver1_subua,nokia_n95_ver1,1048,731,449,599,23,23,0.021946564885496,0.038397328881469,,Symbian OS,9.2,2008_october,Safari
Nokia,E71,nokia_e71_ver1_sub1020781,nokia_e71_ver1_sub10000776,13,8,7,6,0,0,0,0,,Symbian OS,9.2,2008_june,Safari
Nokia,N81,nokia_n81_ver1_sub110045,nokia_n81_ver1,45,33,30,15,0,0,0,0,,Symbian OS,9.2,2007_august,Safari
Nokia,E51,nokia_e51_ver1_sub12003436,nokia_e51_ver1,101,81,66,35,2,2,0.01980198019802,0.057142857142857,,Symbian OS,9.2,2008_october,Nokia
Nokia,N95,nokia_n95_ver1_sub300015,nokia_n95_ver1,523,396,253,270,14,14,0.026768642447419,0.051851851851852,,Symbian OS,9.2,2006_september,Safari
RIM,BlackBerry 7520,blackberry7520_ver1_submidp,blackberry7520_ver1,2,2,2,0,0,0,0,0,,RIM OS,4,2004_july,BlackBerry
Siemens,S65,sie_s65_ver1_sub7022d3,sie_s65_ver1,1,1,1,0,0,0,0,0,,,,2005_january,Openwave Mobile Browser
Nokia,E51,nokia_e51_ver1_funnyua,nokia_e51_ver1,1,1,1,0,0,0,0,0,,Symbian OS,9.2,2007_september,Nokia
LG,LG KP199,lg_kp199_ver1,generic_xhtml,1,1,1,0,0,0,0,0,,,,2008_october,Teleca-Obigo
Nokia,6600 slide,nokia_6600s_ver1_sub481,nokia_6600s_ver1,2,1,1,1,0,0,0,0,Slide,,,2008_april,Nokia
Nokia,N95 8GB,nokia_n95_ver1_sub_8gb_fl3sub30,nokia_n95_ver1_sub_8gb_fl3,3023,1882,1229,1794,88,88,0.029110155474694,0.049052396878484,,Symbian OS,9.2,2007_august,Safari
Siemens,M65,sie_m65_ver1_sub25,sie_m65_ver1,1,1,1,0,0,0,0,0,,,,2004_january,Openwave Mobile Browser
Siemens,M75,sie_m75_ver1_sub12,sie_m75_ver1,1,1,1,0,0,0,0,0,,,,2005_january,Openwave Mobile Browser
LG,LG-KP570,lg_kp570_ver1,lg_generic_obigo_q7,2,2,2,0,0,0,0,0,,,,2008_november,Teleca-Obigo
RIM,BlackBerry 9000,blackberry9000_ver1_sub460162,blackberry9000_ver1,6,6,5,1,0,0,0,0,Bold,RIM OS,4.6,2007_january,BlackBerry
HTC,S740,htc_s740_ver1,htc_rose_ver1,1,1,1,0,0,0,0,0,,Windows Mobile OS,6,2008_november,Microsoft Mobile Explorer
Vodafone,VPA Compact IV,vodafone_vpa_compactiv_ver1_subie612,vodafone_vpa_compactiv_ver1,1,1,1,0,0,0,0,0,Herald/Wing/Atlas,Windows Mobile OS,5,2007_may,Motorola Internet Browser
Sanyo,PLS6600,sanyo_pls6600_ver1,generic_netfront_ver3_1,1,1,1,0,0,0,0,0,,,,2008_november,Access Netfront
Nokia,N85,nokia_n85_ver3,nokia_n85_ver1,2,0,0,2,0,0,0,0,,Symbian OS,9.3,2008_november,Safari
Nokia,2610,nokia_2610_ver1_sub0351,nokia_2610_ver1,2,0,0,2,0,0,0,0,,,,2006_march,Nokia
Nokia,E71,nokia_e71_ver1_subua,nokia_e71_ver1,1,0,0,1,0,0,0,0,,Symbian OS,9.2,2008_june,Safari
Nokia,7610 Supernova,nokia_7610_supernova_ver1,nokia_generic_series40_dp50,3,0,0,3,0,0,0,0,Supernova,,,2008_june,Nokia
Nokia,E71x,nokia_e71x_ver1,nokia_generic_series60_dp30,24,24,21,3,0,0,0,0,,Symbian OS,,2009_march,Nokia
Samsung,M8800,samsung_gtm8800_ver1,generic_netfront_ver3_5,9,4,1,8,1,1,0.111111111111111,0.125,Pixon,,,2008_november,Access Netfront
Samsung,SGH-J800,samsung_sgh_j800_ver1,generic_netfront_ver3_4,1,1,1,0,0,0,0,0,Luxe,,,2008_november,Access Netfront
SonyEricsson,W705,sonyericsson_w705_ver1,generic_sonyericsson_netfront_ver3_4,22,12,5,17,0,0,0,0,,,,2008_november,Access Netfront
SonyEricsson,C905,sonyericsson_c905v_ver1_subr1ba,sonyericsson_c905v_ver1,1,1,0,1,0,0,0,0,,,,2008_september,Access Netfront
Samsung,SGH-i550,samsung_sgh_i550_ver1_subaigi4,samsung_sgh_i550_ver1_subua413,3,0,0,3,0,0,0,0,,Symbian OS,9.2,2008_january,Safari
Nokia,E51,nokia_e51_ver1_sub12203437,nokia_e51_ver1,41,39,19,22,2,2,0.048780487804878,0.090909090909091,,Symbian OS,9.2,2007_september,Nokia
Nokia,E63,nokia_e63_ver1_sub21002168,nokia_e63_ver1,6,6,5,1,0,0,0,0,,Symbian OS,,2008_november,Safari
Nokia,E66,nokia_e66_ver1_sub111007126,nokia_e66_ver1,62,54,43,19,1,1,0.016129032258064,0.052631578947368,,Symbian OS,9.2,2008_june,Safari
Nokia,E71,nokia_e71_ver1_sub111007127,nokia_e71_ver1,32,27,17,15,0,0,0,0,,Symbian OS,9.2,2008_june,Safari
Nokia,5320 XpressMusic,nokia_5320d_ver1,nokia_5320_ver1,45,13,9,36,1,1,0.022222222222222,0.027777777777778,XpressMusic,Symbian OS,9.3,2008_april,Safari
Nokia,N79,nokia_n79_ver1_110046,nokia_n79_ver1,51,32,14,37,0,0,0,0,,Symbian OS,,2008_august,Safari
Nokia,N96,nokia_n96_ver1_sub1111,nokia_n96_ver1,14,0,0,14,0,0,0,0,,Symbian OS,9.3,2008_february,Safari
Nokia,5800 XpressMusic,nokia_5800d_ver1_sub1100006,nokia_5800d_ver1,45,30,30,15,0,0,0,0,XpressMusic,Symbian OS,9.4,2008_october,Safari
Nokia,6120 classic,nokia_6120c_ver1_sub511,nokia_6120c_ver1,991,216,87,904,59,59,0.059535822401614,0.065265486725664,,Symbian OS,9.2,2007_april,Nokia
Samsung,S3600,samsung_gt_s3600_ver1_subua,samsung_gt_s3600_ver1,1,1,1,0,0,0,0,0,,,,2008_november,Access Netfront
Nokia,N96,nokia_n96_ver1_sub1110,nokia_n96_ver1,23,15,8,15,0,0,0,0,,Symbian OS,9.3,2008_february,Safari
Nokia,3109 classic,nokia_3109c_ver1_sub0700,nokia_3109c_ver1,75,4,2,73,0,0,0,0,classic,,,2007_may,Nokia
Nokia,5610,nokia_5610d_ver1_sub0830,nokia_5610d_ver1,44,1,1,43,0,0,0,0,XpressMusic,,,2007_august,Nokia
Nokia,6300,nokia_6300_ver1_sub0700,nokia_6300_ver1,483,49,29,454,14,14,0.028985507246377,0.030837004405286,,,,2006_november,Nokia
Nokia,7100 Supernova,nokia_7100_ver1,nokia_generic_series40,7,0,0,7,0,0,0,0,Supernova,,,2008_november,Nokia
Nokia,N70,nokia_n70_ver1_sub150638301,nokia_n70_ver1,116,18,13,103,3,3,0.025862068965517,0.029126213592233,,Symbian OS,,2005_april,Nokia
Nokia,N73,nokia_n73_ver1_sub140812421,nokia_n73_ver1,416,30,30,386,3,3,0.007211538461538,0.007772020725389,,Symbian OS,9.1,2005_november,Nokia
Samsung,SGH-F480,samsung_sgh_f480_ver1_subaihj1,samsung_sgh_f480_ver1,44,5,2,42,1,1,0.022727272727273,0.023809523809524,,,,2002_july,Access Netfront
Nokia,3610a,nokia_3610a_ver1,nokia_generic_series40_dp50,2,0,0,2,0,0,0,0,,,,2008_november,Nokia
SonyEricsson,K750i,sonyericsson_k750i_ver1,sonyericsson_k750_ver1,10,10,10,0,0,0,0,0,,,,2008_january,Semc
SonyEricsson,W715,sonyericsson_w715_ver1,sonyericsson_w715v_ver1,10,2,1,9,0,0,0,0,,,,2008_november,Access Netfront
LG,KU990,lg_ku990_ver1_subv10i,lg_ku990_ver1,1,0,0,1,0,0,0,0,Viewty,,,2008_january,Teleca-Obigo
HTC,Touch HD T8282,htc_touch_hd_t8282_ver1,htc_blackstone_ver1,4,4,4,0,0,0,0,0,BlackStone,Windows Mobile OS,6.1,2008_december,Microsoft Mobile Explorer
Apple,iPhone,apple_iphone_ver2_2_sub525181,apple_iphone_ver2_2,2,1,1,1,0,0,0,0,,iOS,2.2,2008_november,Safari
Nokia,N82,nokia_n82_ver1_sub300019,nokia_n82_ver1_sub200062,979,723,516,463,19,19,0.019407558733401,0.041036717062635,,Symbian OS,9.2,2007_november,Safari
LG,HB620T,lg_hb620t_ver1_subua,lg_hb620t_ver1,2,0,0,2,0,0,0,0,,,,2008_october,Teleca-Obigo
HTC,Touch 3G T3232,htc_touch_3g_t3232_ver1,htc_jade_ver1,2,2,2,0,0,0,0,0,,Windows Mobile OS,6.1,2008_december,Opera
Nokia,5800 XpressMusic,nokia_5800d_ver1_sub52502008,nokia_5800d_ver1,67,65,65,2,0,0,0,0,XpressMusic,Symbian OS,9.4,2008_october,Safari
Samsung,SGH A867,samsung_sgh_a867_ver1,generic_netfront_ver3_5,4,4,4,0,0,0,0,0,Eternity,,,2008_december,Access Netfront
SonyEricsson,K810i,sonyericsson_k810i_ver1_subr8ba,sonyericsson_k810i_ver1,4,0,0,4,0,0,0,0,,,,2005_july,Access Netfront
Nokia,6070,nokia_6070_ver1_sub0423,nokia_6070_ver1,38,2,1,37,3,3,0.078947368421053,0.081081081081081,,,,2006_february,Nokia
Nokia,6300,nokia_6300_ver1_sub0660,nokia_6300_ver1,199,10,4,195,10,10,0.050251256281407,0.051282051282051,,,,2006_november,Nokia
SonyEricsson,K510,sonyericsson_k510_ver1_subr4ea,sonyericsson_k510_ver1,1,1,0,1,0,0,0,0,,,,2005_july,Access Netfront
Nokia,3500 classic,nokia_3500c_ver1_sub0660,nokia_3500c_ver1,30,2,2,28,0,0,0,0,Classic,,,2007_june,Nokia
SonyEricsson,K700i,sonyericsson_k700i_ver1_subr2ay,sonyericsson_k700i_ver1,2,2,2,0,0,0,0,0,,,,2002_january,
Nokia,N79,nokia_n79_ver1_subua,nokia_n79_ver1,1,1,1,0,0,0,0,0,,Symbian OS,,2008_august,Safari
Nokia,E66,nokia_e66_ver1_sub10021108,nokia_e66_ver1,1,1,1,0,0,0,0,0,,Symbian OS,9.2,2008_june,Safari
Nokia,6110,nokia_6110_ver1_submoz601,nokia_6110_ver1_submoz422,11,0,0,11,0,0,0,0,Navigator,Symbian OS,9.2,2007_february,Safari
Nokia,E90 Communicator,nokia_e90_ver1_safari_3003484,nokia_e90_ver1_safari_2103475,15,15,11,4,0,0,0,0,Communicator,Symbian OS,9.2,2007_february,Safari
Nokia,5800 XpressMusic,nokia_5800d_ver1_sub1100010,nokia_5800d_ver1_sub1100009,7,4,4,3,0,0,0,0,XpressMusic,Symbian OS,9.4,2008_october,Safari
Nokia,6220 classic,nokia_6220c_ver1_submoz10323,nokia_6220c_ver1,51,10,5,46,1,1,0.019607843137255,0.021739130434783,Classic,Symbian OS,9.3,2008_february,Safari
Nokia,6220 classic,nokia_6220c_ver1_submoz10346,nokia_6220c_ver1_submoz10323,7,1,0,7,1,1,0.142857142857143,0.142857142857143,Classic,Symbian OS,9.3,2008_february,Safari
Nokia,N78,nokia_n78_ver1_sub112046,nokia_n78_ver1,128,82,40,88,1,1,0.0078125,0.011363636363636,,Symbian OS,9.3,2008_february,Safari
Nokia,6210,nokia_6210_ver1_submoz50_0325,nokia_6210_ver1_submoz50,8,0,0,8,0,0,0,0,Navigator,Symbian OS,9.3,2008_february,Nokia
Nokia,7610 Supernova,nokia_7610_supernova_ver1_sub0482,nokia_7610_supernova_ver1,3,0,0,3,1,1,0.333333333333333,0.333333333333333,Supernova,,,2008_june,Nokia
Nokia,3120 classic,nokia_3120c_ver_2_sub0716,nokia_3120c_ver1,13,3,0,13,0,0,0,0,Classic,,,2008_february,Nokia
SonyEricsson,C702,sonyericsson_c702_ver1_subr3ca,sonyericsson_c702_ver1,1,0,0,1,1,1,1,1,,,,2008_january,Access Netfront
Nokia,6555,nokia_6555_ver1_sub0331,nokia_6555_ver1,32,0,0,32,0,0,0,0,,,,2007_august,Nokia
Nokia,N76,nokia_n76_ver1_sub300015,nokia_n76_ver1,3,0,0,3,0,0,0,0,,Symbian OS,9.2,2007_january,Safari
Nokia,6210,nokia_6210_ver1_submoz50_b0308,nokia_6210_ver1_submoz50,9,2,1,8,1,1,0.111111111111111,0.125,Navigator,Symbian OS,9.3,2008_february,Nokia
Nokia,7510,nokia_7510_supernova_ver1,nokia_generic_series40_dp60,8,0,0,8,0,0,0,0,Supernova,,,2008_june,Safari
Nokia,N81,nokia_n81_ver1_sub3200056_2,nokia_n81_ver1_sub3200056,100,92,78,22,2,2,0.02,0.090909090909091,,Symbian OS,9.2,2009_january,Safari
Apple,iPod Touch,apple_ipod_touch_ver1_sub4b1,apple_ipod_touch_ver1,11,11,7,4,0,0,0,0,,iOS,1,2007_june,Safari
Nokia,E51,nokia_e51_ver1_sub13003456,nokia_e51_ver1,52,42,31,21,0,0,0,0,,Symbian OS,9.2,2007_september,Nokia
RIM,BlackBerry 8300,blackberry8300_ver1_vid102,blackberry8300_ver1,3,3,3,0,0,0,0,0,Curve,RIM OS,4.2,2008_july,BlackBerry
Nintendo,Wii,nintendo_wii_ver1_subop93,nintendo_wii_ver1_subua910,1,1,0,1,0,0,0,0,,,,2007_january,Opera
SonyEricsson,W508,sonyericsson_w508_ver1,generic_netfront_ver3_4,3,0,0,3,1,1,0.333333333333333,0.333333333333333,,,,2009_february,Access Netfront
Nokia,5800 XpressMusic,nokia_5800d_ver1_sub1100008,nokia_5800d_ver1_sub1100006,456,347,225,231,8,8,0.017543859649123,0.034632034632035,XpressMusic,Symbian OS,9.4,2008_october,Safari
Nokia,N70,nokia_n70_ver1_subopera865,nokia_n70_ver1,4,1,1,3,0,0,0,0,,Symbian OS,,2005_april,Opera
Nokia,6630,nokia_6630_ver1_subopera865,nokia_6630_ver1,6,1,1,5,0,0,0,0,,Symbian OS,8,2004_june,Opera
Samsung,GT-S8300,samsung_s8300_ver1,generic_netfront_ver3_5,7,0,0,7,1,1,0.142857142857143,0.142857142857143,,,,2009_february,Access Netfront
Nokia,5800 XpressMusic,nokia_5800d_ver1_sub200012,nokia_5800d_ver1_sub1100008,313,237,160,153,11,11,0.035143769968051,0.071895424836601,XpressMusic,Symbian OS,9.4,2009_february,Safari
Nokia,N85,nokia_n85_ver1_sub11047,nokia_n85_ver1,111,102,71,40,2,2,0.018018018018018,0.05,,Symbian OS,9.3,2009_february,Safari
Nokia,E66,nokia_e66_ver1_sub20021118,nokia_e66_ver1,148,88,48,100,10,10,0.067567567567568,0.1,,Symbian OS,9.2,2009_february,Safari
SonyEricsson,W995,sonyericsson_w995_ver1,generic_sonyericsson_netfront_ver3_4,410,294,215,195,8,8,0.019512195121951,0.041025641025641,,,,2009_march,Access Netfront
SonyEricsson,C903,sonyericsson_c903_ver1,generic_sonyericsson_netfront_ver3_4,8,0,0,8,0,0,0,0,,,,2009_march,Access Netfront
LG,KM900,lg_km900_ver1,lg_generic_obigo_q7,18,16,11,7,1,1,0.055555555555556,0.142857142857143,,,,2009_march,Teleca-Obigo
Motorola,VE66,mot_ve66_ver1,generic_xhtml,1,1,0,1,0,0,0,0,,,,2009_march,Symphony browser
Nokia,6670,nokia_6670_ver1_subopera865,nokia_6670_ver1,3,0,0,3,0,0,0,0,,Symbian OS,7.0s,2004_september,Opera
Samsung,SGH-I337M,samsung_gt_i9500_ver1_subuai337m,samsung_gt_i9500_ver1,5,4,3,2,0,0,0,0,Galaxy S4,Android,4.2,2013_march,Android Webkit
RIM,BlackBerry 8330,blackberry8330_ver1_sub45077,blackberry8330_ver1,1,1,1,0,0,0,0,0,Curve,RIM OS,4.3,2008_july,BlackBerry
Motorola,XT890,mot_xt890_ver1_suban41,mot_xt890_ver1,2,2,2,0,0,0,0,0,RAZR i,Android,4.1,2012_september,Android Webkit
Apple,iPhone,apple_iphone_ver3,apple_iphone_ver2_2_1,227,197,163,64,7,4,0.017621145374449,0.0625,,iOS,3,2009_june,Safari
Nokia,7210,nokia_7210_ver1_sub0520,nokia_7210_ver1,1,0,0,1,0,0,0,0,Supernova,,,2002_march,Nokia
HTC,HTC Touch Viva T2223,htc_touch_viva_t2223_ver1,htc_opal100_ver1,2,2,2,0,0,0,0,0,,Windows Mobile OS,6.1,2009_march,Microsoft Mobile Explorer
LG,LX265,lg_lx_265_ver1,generic_polaris_6,3,3,3,0,0,0,0,0,,,,2009_march,Polaris
Apple,iPod Touch,apple_ipod_touch_ver3,apple_ipod_touch_ver2_2_1,6,6,4,2,0,0,0,0,,iOS,3,2009_june,Safari
LG,KU990i,lg_ku990i_ver1,lg_ku990_ver1,1,1,0,1,0,0,0,0,Viewty,,,2009_april,Teleca-Obigo
Nokia,2330 classic,nokia_2330c_ver1,nokia_generic_series40_dp50,105,8,5,100,23,23,0.219047619047619,0.23,,,,2008_november,Nokia
HTC,Touch Diamond 2,htc_touch_diamondii_ver1_subvodafone,htc_touch_diamondii_ver1,2,1,0,2,1,1,0.5,0.5,,Windows Mobile OS,6.1,2007_february,Opera
Nokia,N81,nokia_n81_ver1_sub_8gb_fl3,nokia_n81_ver1_sub1110045,5,5,4,1,0,0,0,0,,Symbian OS,9.2,2007_august,Safari
Nintendo,DSi,nintendo_dsi_ver1,nintendo_ds_ver1,26,26,19,7,0,0,0,0,,Symbian OS,,2005_january,Opera
Samsung,SGH M200,samsung_sgh_m200_ver1,opwv_v62_generic,1,1,1,0,0,0,0,0,,,,2003_january,Openwave Mobile Browser
Nokia,E71,nokia_e71_ver1_sub21021006,nokia_e71_ver1,93,67,45,48,3,3,0.032258064516129,0.0625,,Symbian OS,9.2,2008_june,Safari
Nokia,N70,nokia_n70_ver1_sub50609201,nokia_n70_ver1,42,17,12,30,0,0,0,0,,Symbian OS,,2005_april,Nokia
Nokia,2600 classic,nokia_2600c_ver1_2_sub0682,nokia_2600c_ver1_2,13,9,7,6,0,0,0,0,,,,2008_january,Nokia
Nokia,6680,nokia_6680_ver1_sub20414,nokia_6680_ver1_sub204021,8,5,2,6,1,1,0.125,0.166666666666667,,Symbian OS,8,2005_february,Nokia
SonyEricsson,V640iv,sonyericsson_v640iv_ver1_subua,sonyericsson_v640iv_ver1,4,0,0,4,0,0,0,0,,,,2005_july,Access Netfront
SonyEricsson,K610i,sonyericsson_k610i_ver1_subr1jg,sonyericsson_k610i_ver1_subr1je,2,0,0,2,0,0,0,0,,,,2002_january,Access Netfront
SonyEricsson,W890i,sonyericsson_w890i_ver1_subr1fa,sonyericsson_w890i_ver1_subr1ea,6,0,0,6,1,1,0.166666666666667,0.166666666666667,,,,2008_january,Access Netfront
SonyEricsson,W910i,sonyericsson_w910i_ver1_sub_r1fa_orange,sonyericsson_w910i_ver1_sub_r1fa,17,13,13,4,0,0,0,0,,,,2007_june,Access Netfront
Nokia,5320 XpressMusic,nokia_5320_ver1_subua_10413,nokia_5320_ver1_subua,78,18,12,66,4,4,0.051282051282051,0.060606060606061,XpressMusic,Symbian OS,9.3,2008_april,Safari
Nokia,6630,nokia_6630_ver1_sub23915,nokia_6630_ver1_sub2397,9,9,9,0,0,0,0,0,,Symbian OS,8,2004_june,Nokia
Nokia,6233,nokia_6233_ver1_sub0560,nokia_6233_ver1_sub0543,55,12,7,48,2,2,0.036363636363636,0.041666666666667,,,,2005_december,Nokia
SonyEricsson,W705,sonyericsson_w705_ver1_sub_r1da,sonyericsson_w705_ver1,7,6,4,3,0,0,0,0,,,,2008_november,Access Netfront
SonyEricsson,T650i,sonyericsson_t650i_ver1_subr8ab,sonyericsson_t650i_ver1,6,0,0,6,0,0,0,0,,,,2002_july,Access Netfront
RIM,BlackBerry 9530,blackberry9530_ver1_sub470103,blackberry9530_ver1,3,3,3,0,0,0,0,0,Storm,RIM OS,4.7,2008_november,BlackBerry
Motorola,C261,mot_c261_ver1_sub0166,mot_c261_ver1,1,1,1,0,0,0,0,0,,,,2005_may,Openwave Mobile Browser
Nokia,2630,nokia_2630_ver1_sub1_0561,nokia_2630_ver1_sub1,23,12,10,13,0,0,0,0,,,,2007_may,Nokia
Nokia,N80,nokia_n80_ver1_sub40623022_space,nokia_n80_ver1_sub40623022,12,8,8,4,0,0,0,0,,Symbian OS,9.1,2005_november,Nokia
Nokia,3250,nokia_3250_ver1_sub321,nokia_3250_ver1_sub316,4,0,0,4,2,2,0.5,0.5,,Symbian OS,9.2,2005_september,Nokia
Nokia,N73,nokia_n73_ver1_sub408394201,nokia_n73_ver1_sub407473101,824,142,136,688,4,4,0.004854368932039,0.005813953488372,,Symbian OS,9.1,2005_november,Nokia
Nokia,3220,nokia_3220_ver1_sub0480,nokia_3220_ver1_sub0329,2,1,1,1,0,0,0,0,,,,2004_may,Nokia
Nokia,N81,nokia_n81_ver1_sub110023,nokia_n81_ver1_sub110045_subnorthamerica,1,1,0,1,0,0,0,0,,Symbian OS,9.2,2007_august,Safari
Nokia,6280,nokia_6280_ver1_sub0360,nokia_6280_ver1_sub0311,3,3,2,1,0,0,0,0,,,,2005_july,Nokia
SonyEricsson,K610i,sonyericsson_k610i_ver1_subr1ed,sonyericsson_k610i_ver1_subr1cb,1,1,1,0,0,0,0,0,,,,2002_january,Access Netfront
Nokia,N95 8GB,nokia_n95_ver1_sub_8gb_fl3_sub312011,nokia_n95_ver1_sub_8gb_fl3_subusa,1,1,1,0,0,0,0,0,,Symbian OS,9.2,2007_august,Safari
Nokia,2626,nokia_2626_ver1_sub0680,nokia_2626_ver1_sub351,2,2,2,0,0,0,0,0,,,,2006_november,Nokia
Nokia,6103,nokia_6103_ver1_sub0490,nokia_6103_ver1_sub0461,1,0,0,1,0,0,0,0,,,,2006_january,Nokia
Nokia,6630,nokia_6630_ver1_sub60308,nokia_6630_ver1_sub60340,28,8,5,23,3,3,0.107142857142857,0.130434782608696,,Symbian OS,8,2004_june,Nokia
Nokia,N85,nokia_n85_ver1_plain,nokia_n85_ver1,2,2,2,0,0,0,0,0,,Symbian OS,9.3,2008_august,Safari
Nokia,2626,nokia_2626_ver1_sub0461,nokia_2626_ver1_sub351,2,1,1,1,0,0,0,0,,,,2006_november,Nokia
Nokia,7610 Supernova,nokia_7610_supernova_ver1_sub0520,nokia_7610_supernova_ver1,9,6,3,6,0,0,0,0,Supernova,,,2008_june,Nokia
Nokia,7500,nokia_7500_ver1_sub0520,nokia_7500_ver1,2,1,1,1,0,0,0,0,Prism,,,2007_august,Nokia
Nokia,6234,nokia_6234_ver1_sub0510,nokia_6234_ver1_sub0543,1,0,0,1,0,0,0,0,,,,2005_december,Nokia
LG,KU990i,lg_ku990i_ver1_subv10a,lg_ku990i_ver1,1,0,0,1,0,0,0,0,Viewty,,,2009_april,Teleca-Obigo
Nokia,N96,nokia_n96_ver1_sub1120,nokia_n96_ver1,215,146,91,124,2,2,0.009302325581395,0.016129032258064,,Symbian OS,9.3,2008_february,Safari
Nokia,N95,nokia_n95_ver1_sub300015nosemi,nokia_n95_ver1_sub300015,1954,1248,826,1128,44,44,0.022517911975435,0.039007092198582,,Symbian OS,9.2,2006_september,Safari
Nokia,N95,nokia_n95_ver1_sub310017,nokia_n95_ver1,1708,1133,741,967,38,38,0.022248243559719,0.039296794208894,,Symbian OS,9.2,2006_september,Safari
LG,KC910i,lg_kc910i_ver1,lg_kc910_ver1,1,1,1,0,0,0,0,0,Renoir,,,2009_april,Teleca-Obigo
Samsung,SGH J700i,samsung_sgh_j700i_ver1,samsung_sgh_j700_ver1,3,3,2,1,0,0,0,0,,,,2009_may,Openwave Mobile Browser
Samsung,SGH-F480,samsung_sgh_f480_ver1_suborangeabhi1,samsung_sgh_f480_ver1_suborange,1,0,0,1,0,0,0,0,,,,2009_may,Access Netfront
RIM,BlackBerry 8900,blackberry8900_ver1_sub461101,blackberry8900_ver1,17,17,9,8,0,0,0,0,Curve,RIM OS,4.6,2009_may,BlackBerry
Nokia,2760,nokia_2760_ver2_sub0682,nokia_2760_ver1,27,5,3,24,2,2,0.074074074074074,0.083333333333333,,,,2009_may,Nokia
RIM,BlackBerry 9000,blackberry9000_ver1_sub460126,blackberry9000_ver1,15,15,9,6,0,0,0,0,Bold,RIM OS,4.6,2009_may,BlackBerry
